LEI_Code,Bank,NSA,originating_country,Period,Item,Label,country,target_country,Amount
3U8WV1YX2VMUHH7Z1Q21,"Allied Irish Banks, Plc",IE,Ireland,201706,1720806,debt securities,10,Germany,122.018712
3U8WV1YX2VMUHH7Z1Q21,"Allied Irish Banks, Plc",IE,Ireland,201706,1720806,debt securities,14,Ireland,8404.449488
3U8WV1YX2VMUHH7Z1Q21,"Allied Irish Banks, Plc",IE,Ireland,201706,1720806,debt securities,15,Italy,933.946764
3U8WV1YX2VMUHH7Z1Q21,"Allied Irish Banks, Plc",IE,Ireland,201706,1720806,debt securities,21,Netherlands,256.701571
3U8WV1YX2VMUHH7Z1Q21,"Allied Irish Banks, Plc",IE,Ireland,201706,1720806,debt securities,23,Poland,57.037048
3U8WV1YX2VMUHH7Z1Q21,"Allied Irish Banks, Plc",IE,Ireland,201706,1720806,debt securities,28,Spain,1108.762994
3U8WV1YX2VMUHH7Z1Q21,"Allied Irish Banks, Plc",IE,Ireland,201706,1720806,debt securities,30,United Kingdom,64.422574
3U8WV1YX2VMUHH7Z1Q21,"Allied Irish Banks, Plc",IE,Ireland,201706,1720806,debt securities,43,United States,565.314454
3U8WV1YX2VMUHH7Z1Q21,"Allied Irish Banks, Plc",IE,Ireland,201706,1720806,debt securities,246,Middle East,31.245297
52990002O5KK6XOGJ020,NRW.Bank ,DE,Germany,201612,1720804,loans and advances,1,Austria,764.9564321
52990002O5KK6XOGJ020,NRW.Bank ,DE,Germany,201612,1720804,loans and advances,9,France,2.26875787
52990002O5KK6XOGJ020,NRW.Bank ,DE,Germany,201612,1720804,loans and advances,10,Germany,32139.95109
52990002O5KK6XOGJ020,NRW.Bank ,DE,Germany,201612,1720804,loans and advances,21,Netherlands,42.02144759
52990002O5KK6XOGJ020,NRW.Bank ,DE,Germany,201612,1720804,loans and advances,28,Spain,177.7605432
52990002O5KK6XOGJ020,NRW.Bank ,DE,Germany,201612,1720804,loans and advances,41,Switzerland,84.83376271
52990002O5KK6XOGJ020,NRW.Bank ,DE,Germany,201612,1720804,loans and advances,903,Other Countries,18.51986772
52990002O5KK6XOGJ020,NRW.Bank ,DE,Germany,201612,1720806,debt securities,1,Austria,533.9230941
52990002O5KK6XOGJ020,NRW.Bank ,DE,Germany,201612,1720806,debt securities,2,Belgium,905.3483268
52990002O5KK6XOGJ020,NRW.Bank ,DE,Germany,201612,1720806,debt securities,5,Czech Republic,17.83388987
52990002O5KK6XOGJ020,NRW.Bank ,DE,Germany,201612,1720806,debt securities,8,Finland,528.5505963
52990002O5KK6XOGJ020,NRW.Bank ,DE,Germany,201612,1720806,debt securities,9,France,2922.79235
52990002O5KK6XOGJ020,NRW.Bank ,DE,Germany,201612,1720806,debt securities,10,Germany,9136.465829
52990002O5KK6XOGJ020,NRW.Bank ,DE,Germany,201612,1720806,debt securities,12,Hungary,15.87952281
52990002O5KK6XOGJ020,NRW.Bank ,DE,Germany,201612,1720806,debt securities,14,Ireland,768.177712
52990002O5KK6XOGJ020,NRW.Bank ,DE,Germany,201612,1720806,debt securities,15,Italy,1728.76422
52990002O5KK6XOGJ020,NRW.Bank ,DE,Germany,201612,1720806,debt securities,16,Latvia,26.53959566
52990002O5KK6XOGJ020,NRW.Bank ,DE,Germany,201612,1720806,debt securities,18,Lithuania,110.6552555
52990002O5KK6XOGJ020,NRW.Bank ,DE,Germany,201612,1720806,debt securities,19,Luxembourg,44.34394724
52990002O5KK6XOGJ020,NRW.Bank ,DE,Germany,201612,1720806,debt securities,21,Netherlands,1658.328878
52990002O5KK6XOGJ020,NRW.Bank ,DE,Germany,201612,1720806,debt securities,23,Poland,758.1657139
52990002O5KK6XOGJ020,NRW.Bank ,DE,Germany,201612,1720806,debt securities,24,Portugal,29.6449127
52990002O5KK6XOGJ020,NRW.Bank ,DE,Germany,201612,1720806,debt securities,26,Slovakia,70.02611601
52990002O5KK6XOGJ020,NRW.Bank ,DE,Germany,201612,1720806,debt securities,27,Slovenia,145.2752492
52990002O5KK6XOGJ020,NRW.Bank ,DE,Germany,201612,1720806,debt securities,28,Spain,1745.996066
52990002O5KK6XOGJ020,NRW.Bank ,DE,Germany,201612,1720806,debt securities,29,Sweden,5.38782154
52990002O5KK6XOGJ020,NRW.Bank ,DE,Germany,201612,1720806,debt securities,30,United Kingdom,58.5894533
52990002O5KK6XOGJ020,NRW.Bank ,DE,Germany,201612,1720806,debt securities,13,Iceland,10.85612163
52990002O5KK6XOGJ020,NRW.Bank ,DE,Germany,201612,1720806,debt securities,41,Switzerland,523.1207387
52990002O5KK6XOGJ020,NRW.Bank ,DE,Germany,201612,1720806,debt securities,82,Canada,450.9449858
52990002O5KK6XOGJ020,NRW.Bank ,DE,Germany,201612,1720806,debt securities,37,Japan,443.8861696
52990002O5KK6XOGJ020,NRW.Bank ,DE,Germany,201612,1720806,debt securities,43,United States,539.9692082
52990002O5KK6XOGJ020,NRW.Bank ,DE,Germany,201612,1720806,debt securities,249,Other advanced economies non EEA,111.5819691
52990002O5KK6XOGJ020,NRW.Bank ,DE,Germany,201612,1720806,debt securities,246,Middle East,85.68963347
52990002O5KK6XOGJ020,NRW.Bank ,DE,Germany,201612,1720806,debt securities,247,Latin America and the Caribbean,29.11867324
52990002O5KK6XOGJ020,NRW.Bank ,DE,Germany,201612,1720806,debt securities,903,Other Countries,2678.654357
52990002O5KK6XOGJ020,NRW.Bank ,DE,Germany,201706,1720804,loans and advances,1,Austria,783.5570026
52990002O5KK6XOGJ020,NRW.Bank ,DE,Germany,201706,1720804,loans and advances,9,France,1.89063147
52990002O5KK6XOGJ020,NRW.Bank ,DE,Germany,201706,1720804,loans and advances,10,Germany,30202.21066
52990002O5KK6XOGJ020,NRW.Bank ,DE,Germany,201706,1720804,loans and advances,21,Netherlands,41.00522522
52990002O5KK6XOGJ020,NRW.Bank ,DE,Germany,201706,1720804,loans and advances,28,Spain,170.5442545
52990002O5KK6XOGJ020,NRW.Bank ,DE,Germany,201706,1720804,loans and advances,41,Switzerland,82.80418827
52990002O5KK6XOGJ020,NRW.Bank ,DE,Germany,201706,1720804,loans and advances,82,Canada,45.16112459
52990002O5KK6XOGJ020,NRW.Bank ,DE,Germany,201706,1720804,loans and advances,43,United States,0.01615405
52990002O5KK6XOGJ020,NRW.Bank ,DE,Germany,201706,1720804,loans and advances,903,Other Countries,18.52534245
52990002O5KK6XOGJ020,NRW.Bank ,DE,Germany,201706,1720806,debt securities,1,Austria,305.4054883
52990002O5KK6XOGJ020,NRW.Bank ,DE,Germany,201706,1720806,debt securities,2,Belgium,797.5470042
52990002O5KK6XOGJ020,NRW.Bank ,DE,Germany,201706,1720806,debt securities,5,Czech Republic,285.1755438
52990002O5KK6XOGJ020,NRW.Bank ,DE,Germany,201706,1720806,debt securities,8,Finland,522.6796159
52990002O5KK6XOGJ020,NRW.Bank ,DE,Germany,201706,1720806,debt securities,9,France,3026.327821
52990002O5KK6XOGJ020,NRW.Bank ,DE,Germany,201706,1720806,debt securities,10,Germany,7003.146123
52990002O5KK6XOGJ020,NRW.Bank ,DE,Germany,201706,1720806,debt securities,12,Hungary,15.4247508
52990002O5KK6XOGJ020,NRW.Bank ,DE,Germany,201706,1720806,debt securities,14,Ireland,776.5799318
52990002O5KK6XOGJ020,NRW.Bank ,DE,Germany,201706,1720806,debt securities,15,Italy,1708.636921
52990002O5KK6XOGJ020,NRW.Bank ,DE,Germany,201706,1720806,debt securities,16,Latvia,26.17512211
52990002O5KK6XOGJ020,NRW.Bank ,DE,Germany,201706,1720806,debt securities,18,Lithuania,102.6107481
52990002O5KK6XOGJ020,NRW.Bank ,DE,Germany,201706,1720806,debt securities,19,Luxembourg,144.012772
52990002O5KK6XOGJ020,NRW.Bank ,DE,Germany,201706,1720806,debt securities,21,Netherlands,1464.153174
52990002O5KK6XOGJ020,NRW.Bank ,DE,Germany,201706,1720806,debt securities,23,Poland,726.9577919
52990002O5KK6XOGJ020,NRW.Bank ,DE,Germany,201706,1720806,debt securities,24,Portugal,28.96882264
52990002O5KK6XOGJ020,NRW.Bank ,DE,Germany,201706,1720806,debt securities,26,Slovakia,49.35709894
52990002O5KK6XOGJ020,NRW.Bank ,DE,Germany,201706,1720806,debt securities,27,Slovenia,198.4203993
52990002O5KK6XOGJ020,NRW.Bank ,DE,Germany,201706,1720806,debt securities,28,Spain,1695.783908
52990002O5KK6XOGJ020,NRW.Bank ,DE,Germany,201706,1720806,debt securities,29,Sweden,5.41102776
52990002O5KK6XOGJ020,NRW.Bank ,DE,Germany,201706,1720806,debt securities,30,United Kingdom,57.03858358
52990002O5KK6XOGJ020,NRW.Bank ,DE,Germany,201706,1720806,debt securities,13,Iceland,10.87638961
52990002O5KK6XOGJ020,NRW.Bank ,DE,Germany,201706,1720806,debt securities,41,Switzerland,505.9823485
52990002O5KK6XOGJ020,NRW.Bank ,DE,Germany,201706,1720806,debt securities,82,Canada,418.4167665
52990002O5KK6XOGJ020,NRW.Bank ,DE,Germany,201706,1720806,debt securities,37,Japan,451.4684259
52990002O5KK6XOGJ020,NRW.Bank ,DE,Germany,201706,1720806,debt securities,43,United States,496.8101068
52990002O5KK6XOGJ020,NRW.Bank ,DE,Germany,201706,1720806,debt securities,249,Other advanced economies non EEA,137.9237527
52990002O5KK6XOGJ020,NRW.Bank ,DE,Germany,201706,1720806,debt securities,246,Middle East,79.14740757
52990002O5KK6XOGJ020,NRW.Bank ,DE,Germany,201706,1720806,debt securities,247,Latin America and the Caribbean,27.83315878
52990002O5KK6XOGJ020,NRW.Bank ,DE,Germany,201706,1720806,debt securities,903,Other Countries,490.9592266
5299004SNO5GECIBWJ18,Promontoria Sacher Holding N.V.,AT,Austria,201612,1720804,loans and advances,1,Austria,3802.026609
5299004SNO5GECIBWJ18,Promontoria Sacher Holding N.V.,AT,Austria,201612,1720804,loans and advances,5,Czech Republic,0.00019494
5299004SNO5GECIBWJ18,Promontoria Sacher Holding N.V.,AT,Austria,201612,1720804,loans and advances,10,Germany,120.7860139
5299004SNO5GECIBWJ18,Promontoria Sacher Holding N.V.,AT,Austria,201612,1720804,loans and advances,245,Other Central and eastern Europe countries non EEA,8.41108602
5299004SNO5GECIBWJ18,Promontoria Sacher Holding N.V.,AT,Austria,201612,1720804,loans and advances,248,Africa,2.14774306
5299004SNO5GECIBWJ18,Promontoria Sacher Holding N.V.,AT,Austria,201612,1720804,loans and advances,903,Other Countries,24.59435764
5299004SNO5GECIBWJ18,Promontoria Sacher Holding N.V.,AT,Austria,201612,1720806,debt securities,1,Austria,448.8079905
5299004SNO5GECIBWJ18,Promontoria Sacher Holding N.V.,AT,Austria,201612,1720806,debt securities,2,Belgium,138.9082066
5299004SNO5GECIBWJ18,Promontoria Sacher Holding N.V.,AT,Austria,201612,1720806,debt securities,5,Czech Republic,33.24243788
5299004SNO5GECIBWJ18,Promontoria Sacher Holding N.V.,AT,Austria,201612,1720806,debt securities,8,Finland,52.86325342
5299004SNO5GECIBWJ18,Promontoria Sacher Holding N.V.,AT,Austria,201612,1720806,debt securities,9,France,136.5992486
5299004SNO5GECIBWJ18,Promontoria Sacher Holding N.V.,AT,Austria,201612,1720806,debt securities,14,Ireland,120.226141
5299004SNO5GECIBWJ18,Promontoria Sacher Holding N.V.,AT,Austria,201612,1720806,debt securities,15,Italy,141.9039917
5299004SNO5GECIBWJ18,Promontoria Sacher Holding N.V.,AT,Austria,201612,1720806,debt securities,19,Luxembourg,65.17333732
5299004SNO5GECIBWJ18,Promontoria Sacher Holding N.V.,AT,Austria,201612,1720806,debt securities,23,Poland,28.41566938
5299004SNO5GECIBWJ18,Promontoria Sacher Holding N.V.,AT,Austria,201612,1720806,debt securities,26,Slovakia,18.04184849
5299004SNO5GECIBWJ18,Promontoria Sacher Holding N.V.,AT,Austria,201612,1720806,debt securities,28,Spain,125.7088248
5299004SNO5GECIBWJ18,Promontoria Sacher Holding N.V.,AT,Austria,201612,1720806,debt securities,903,Other Countries,21.67153425
5299004SNO5GECIBWJ18,Promontoria Sacher Holding N.V.,AT,Austria,201706,1720804,loans and advances,1,Austria,4211.477873
5299004SNO5GECIBWJ18,Promontoria Sacher Holding N.V.,AT,Austria,201706,1720804,loans and advances,5,Czech Republic,0.00025247
5299004SNO5GECIBWJ18,Promontoria Sacher Holding N.V.,AT,Austria,201706,1720804,loans and advances,10,Germany,116.2535458
5299004SNO5GECIBWJ18,Promontoria Sacher Holding N.V.,AT,Austria,201706,1720804,loans and advances,245,Other Central and eastern Europe countries non EEA,7.10737121
5299004SNO5GECIBWJ18,Promontoria Sacher Holding N.V.,AT,Austria,201706,1720804,loans and advances,248,Africa,2.0111474
5299004SNO5GECIBWJ18,Promontoria Sacher Holding N.V.,AT,Austria,201706,1720804,loans and advances,903,Other Countries,21.2721836
5299004SNO5GECIBWJ18,Promontoria Sacher Holding N.V.,AT,Austria,201706,1720806,debt securities,1,Austria,211.3552305
5299004SNO5GECIBWJ18,Promontoria Sacher Holding N.V.,AT,Austria,201706,1720806,debt securities,2,Belgium,71.01829048
5299004SNO5GECIBWJ18,Promontoria Sacher Holding N.V.,AT,Austria,201706,1720806,debt securities,5,Czech Republic,32.43557569
5299004SNO5GECIBWJ18,Promontoria Sacher Holding N.V.,AT,Austria,201706,1720806,debt securities,6,Denmark,4.47417982
5299004SNO5GECIBWJ18,Promontoria Sacher Holding N.V.,AT,Austria,201706,1720806,debt securities,9,France,66.29076787
5299004SNO5GECIBWJ18,Promontoria Sacher Holding N.V.,AT,Austria,201706,1720806,debt securities,14,Ireland,119.8091447
5299004SNO5GECIBWJ18,Promontoria Sacher Holding N.V.,AT,Austria,201706,1720806,debt securities,15,Italy,141.3228617
5299004SNO5GECIBWJ18,Promontoria Sacher Holding N.V.,AT,Austria,201706,1720806,debt securities,19,Luxembourg,106.0353766
5299004SNO5GECIBWJ18,Promontoria Sacher Holding N.V.,AT,Austria,201706,1720806,debt securities,23,Poland,28.04059342
5299004SNO5GECIBWJ18,Promontoria Sacher Holding N.V.,AT,Austria,201706,1720806,debt securities,26,Slovakia,17.76298403
5299004SNO5GECIBWJ18,Promontoria Sacher Holding N.V.,AT,Austria,201706,1720806,debt securities,28,Spain,100.1769665
5299004SNO5GECIBWJ18,Promontoria Sacher Holding N.V.,AT,Austria,201706,1720806,debt securities,903,Other Countries,21.31890411
5299009N55YRQC69CN08,Alpha Bank AE,GR,Greece,201612,1720804,loans and advances,4,Cyprus,0.686
5299009N55YRQC69CN08,Alpha Bank AE,GR,Greece,201612,1720804,loans and advances,11,Greece,44.709
5299009N55YRQC69CN08,Alpha Bank AE,GR,Greece,201612,1720804,loans and advances,25,Romania,11.215
5299009N55YRQC69CN08,Alpha Bank AE,GR,Greece,201612,1720804,loans and advances,245,Other Central and eastern Europe countries non EEA,7.046
5299009N55YRQC69CN08,Alpha Bank AE,GR,Greece,201612,1720806,debt securities,4,Cyprus,114.515
5299009N55YRQC69CN08,Alpha Bank AE,GR,Greece,201612,1720806,debt securities,10,Germany,4.037
5299009N55YRQC69CN08,Alpha Bank AE,GR,Greece,201612,1720806,debt securities,11,Greece,3418.038
5299009N55YRQC69CN08,Alpha Bank AE,GR,Greece,201612,1720806,debt securities,25,Romania,267.231
5299009N55YRQC69CN08,Alpha Bank AE,GR,Greece,201612,1720806,debt securities,245,Other Central and eastern Europe countries non EEA,87.565
5299009N55YRQC69CN08,Alpha Bank AE,GR,Greece,201612,1720806,debt securities,903,Other Countries,2720.883
5299009N55YRQC69CN08,Alpha Bank AE,GR,Greece,201706,1720804,loans and advances,4,Cyprus,0.682
5299009N55YRQC69CN08,Alpha Bank AE,GR,Greece,201706,1720804,loans and advances,11,Greece,44.496
5299009N55YRQC69CN08,Alpha Bank AE,GR,Greece,201706,1720804,loans and advances,25,Romania,4.853
5299009N55YRQC69CN08,Alpha Bank AE,GR,Greece,201706,1720804,loans and advances,245,Other Central and eastern Europe countries non EEA,6.037
5299009N55YRQC69CN08,Alpha Bank AE,GR,Greece,201706,1720806,debt securities,4,Cyprus,87.99
5299009N55YRQC69CN08,Alpha Bank AE,GR,Greece,201706,1720806,debt securities,10,Germany,4
5299009N55YRQC69CN08,Alpha Bank AE,GR,Greece,201706,1720806,debt securities,11,Greece,3550.1693
5299009N55YRQC69CN08,Alpha Bank AE,GR,Greece,201706,1720806,debt securities,25,Romania,263.368
5299009N55YRQC69CN08,Alpha Bank AE,GR,Greece,201706,1720806,debt securities,245,Other Central and eastern Europe countries non EEA,94.469
5299009N55YRQC69CN08,Alpha Bank AE,GR,Greece,201706,1720806,debt securities,903,Other Countries,2401.167
529900GGYMNGRQTDOO93,N.V. Bank Nederlandse Gemeenten,NL,Netherlands,201612,1720804,loans and advances,10,Germany,535.97942
529900GGYMNGRQTDOO93,N.V. Bank Nederlandse Gemeenten,NL,Netherlands,201612,1720804,loans and advances,21,Netherlands,32665.86193
529900GGYMNGRQTDOO93,N.V. Bank Nederlandse Gemeenten,NL,Netherlands,201612,1720804,loans and advances,28,Spain,51.951205
529900GGYMNGRQTDOO93,N.V. Bank Nederlandse Gemeenten,NL,Netherlands,201612,1720806,debt securities,1,Austria,718.099436
529900GGYMNGRQTDOO93,N.V. Bank Nederlandse Gemeenten,NL,Netherlands,201612,1720806,debt securities,2,Belgium,791.586885
529900GGYMNGRQTDOO93,N.V. Bank Nederlandse Gemeenten,NL,Netherlands,201612,1720806,debt securities,8,Finland,833.760464
529900GGYMNGRQTDOO93,N.V. Bank Nederlandse Gemeenten,NL,Netherlands,201612,1720806,debt securities,9,France,1286.524288
529900GGYMNGRQTDOO93,N.V. Bank Nederlandse Gemeenten,NL,Netherlands,201612,1720806,debt securities,10,Germany,1826.02134
529900GGYMNGRQTDOO93,N.V. Bank Nederlandse Gemeenten,NL,Netherlands,201612,1720806,debt securities,15,Italy,319.941936
529900GGYMNGRQTDOO93,N.V. Bank Nederlandse Gemeenten,NL,Netherlands,201612,1720806,debt securities,21,Netherlands,2348.508184
529900GGYMNGRQTDOO93,N.V. Bank Nederlandse Gemeenten,NL,Netherlands,201612,1720806,debt securities,28,Spain,122.677251
529900GGYMNGRQTDOO93,N.V. Bank Nederlandse Gemeenten,NL,Netherlands,201612,1720806,debt securities,41,Switzerland,116.963413
529900GGYMNGRQTDOO93,N.V. Bank Nederlandse Gemeenten,NL,Netherlands,201612,1720806,debt securities,903,Other Countries,1217.107003
529900GGYMNGRQTDOO93,N.V. Bank Nederlandse Gemeenten,NL,Netherlands,201706,1720804,loans and advances,10,Germany,594.887921
529900GGYMNGRQTDOO93,N.V. Bank Nederlandse Gemeenten,NL,Netherlands,201706,1720804,loans and advances,21,Netherlands,31580.07297
529900GGYMNGRQTDOO93,N.V. Bank Nederlandse Gemeenten,NL,Netherlands,201706,1720804,loans and advances,28,Spain,51.330176
529900GGYMNGRQTDOO93,N.V. Bank Nederlandse Gemeenten,NL,Netherlands,201706,1720806,debt securities,1,Austria,739.854936
529900GGYMNGRQTDOO93,N.V. Bank Nederlandse Gemeenten,NL,Netherlands,201706,1720806,debt securities,2,Belgium,617.811157
529900GGYMNGRQTDOO93,N.V. Bank Nederlandse Gemeenten,NL,Netherlands,201706,1720806,debt securities,8,Finland,830.464488
529900GGYMNGRQTDOO93,N.V. Bank Nederlandse Gemeenten,NL,Netherlands,201706,1720806,debt securities,9,France,1208.023802
529900GGYMNGRQTDOO93,N.V. Bank Nederlandse Gemeenten,NL,Netherlands,201706,1720806,debt securities,10,Germany,1960.892856
529900GGYMNGRQTDOO93,N.V. Bank Nederlandse Gemeenten,NL,Netherlands,201706,1720806,debt securities,15,Italy,309.122612
529900GGYMNGRQTDOO93,N.V. Bank Nederlandse Gemeenten,NL,Netherlands,201706,1720806,debt securities,21,Netherlands,2061.157134
529900GGYMNGRQTDOO93,N.V. Bank Nederlandse Gemeenten,NL,Netherlands,201706,1720806,debt securities,28,Spain,172.911658
529900GGYMNGRQTDOO93,N.V. Bank Nederlandse Gemeenten,NL,Netherlands,201706,1720806,debt securities,41,Switzerland,82.404328
529900GGYMNGRQTDOO93,N.V. Bank Nederlandse Gemeenten,NL,Netherlands,201706,1720806,debt securities,43,United States,22.555287
529900GGYMNGRQTDOO93,N.V. Bank Nederlandse Gemeenten,NL,Netherlands,201706,1720806,debt securities,903,Other Countries,1069.150331
529900H2MBEC07BLTB26,"Caixa Central de Crédito Agrícola Mútuo, CRL",PT,Portugal,201612,1720804,loans and advances,24,Portugal,275.5365323
529900H2MBEC07BLTB26,"Caixa Central de Crédito Agrícola Mútuo, CRL",PT,Portugal,201612,1720806,debt securities,14,Ireland,115.5048489
529900H2MBEC07BLTB26,"Caixa Central de Crédito Agrícola Mútuo, CRL",PT,Portugal,201612,1720806,debt securities,15,Italy,1912.263221
529900H2MBEC07BLTB26,"Caixa Central de Crédito Agrícola Mútuo, CRL",PT,Portugal,201612,1720806,debt securities,24,Portugal,2233.939859
529900H2MBEC07BLTB26,"Caixa Central de Crédito Agrícola Mútuo, CRL",PT,Portugal,201612,1720806,debt securities,28,Spain,408.3966937
529900H2MBEC07BLTB26,"Caixa Central de Crédito Agrícola Mútuo, CRL",PT,Portugal,201706,1720804,loans and advances,24,Portugal,335.742042
529900H2MBEC07BLTB26,"Caixa Central de Crédito Agrícola Mútuo, CRL",PT,Portugal,201706,1720806,debt securities,14,Ireland,114.7125002
529900H2MBEC07BLTB26,"Caixa Central de Crédito Agrícola Mútuo, CRL",PT,Portugal,201706,1720806,debt securities,15,Italy,2060.657498
529900H2MBEC07BLTB26,"Caixa Central de Crédito Agrícola Mútuo, CRL",PT,Portugal,201706,1720806,debt securities,24,Portugal,2875.092007
529900H2MBEC07BLTB26,"Caixa Central de Crédito Agrícola Mútuo, CRL",PT,Portugal,201706,1720806,debt securities,28,Spain,389.5128085
529900HEKOENJHPNN480,Kuntarahoitus Oyj,FI,Finland,201612,1720804,loans and advances,8,Finland,9646.228954
529900HEKOENJHPNN480,Kuntarahoitus Oyj,FI,Finland,201612,1720806,debt securities,1,Austria,171.066328
529900HEKOENJHPNN480,Kuntarahoitus Oyj,FI,Finland,201612,1720806,debt securities,2,Belgium,187.080348
529900HEKOENJHPNN480,Kuntarahoitus Oyj,FI,Finland,201612,1720806,debt securities,8,Finland,997.188227
529900HEKOENJHPNN480,Kuntarahoitus Oyj,FI,Finland,201612,1720806,debt securities,9,France,51.635408
529900HEKOENJHPNN480,Kuntarahoitus Oyj,FI,Finland,201612,1720806,debt securities,10,Germany,161.675955
529900HEKOENJHPNN480,Kuntarahoitus Oyj,FI,Finland,201612,1720806,debt securities,21,Netherlands,51.644385
529900HEKOENJHPNN480,Kuntarahoitus Oyj,FI,Finland,201612,1720806,debt securities,82,Canada,162.899063
529900HEKOENJHPNN480,Kuntarahoitus Oyj,FI,Finland,201612,1720806,debt securities,37,Japan,72.610224
529900HEKOENJHPNN480,Kuntarahoitus Oyj,FI,Finland,201612,1720806,debt securities,43,United States,5.433268
529900HEKOENJHPNN480,Kuntarahoitus Oyj,FI,Finland,201706,1720804,loans and advances,8,Finland,9491.912634
529900HEKOENJHPNN480,Kuntarahoitus Oyj,FI,Finland,201706,1720806,debt securities,1,Austria,138.022096
529900HEKOENJHPNN480,Kuntarahoitus Oyj,FI,Finland,201706,1720806,debt securities,2,Belgium,158.418113
529900HEKOENJHPNN480,Kuntarahoitus Oyj,FI,Finland,201706,1720806,debt securities,8,Finland,1253.086173
529900HEKOENJHPNN480,Kuntarahoitus Oyj,FI,Finland,201706,1720806,debt securities,9,France,51.27763
529900HEKOENJHPNN480,Kuntarahoitus Oyj,FI,Finland,201706,1720806,debt securities,10,Germany,152.888139
529900HEKOENJHPNN480,Kuntarahoitus Oyj,FI,Finland,201706,1720806,debt securities,21,Netherlands,50.793496
529900HEKOENJHPNN480,Kuntarahoitus Oyj,FI,Finland,201706,1720806,debt securities,82,Canada,159.618203
529900HEKOENJHPNN480,Kuntarahoitus Oyj,FI,Finland,201706,1720806,debt securities,37,Japan,21.971633
529900HEKOENJHPNN480,Kuntarahoitus Oyj,FI,Finland,201706,1720806,debt securities,249,Other advanced economies non EEA,41.623243
529900HNOAA1KXQJUQ27,Deutsche Zentral-Genossenschaftsbank AG,DE,Germany,201612,1720804,loans and advances,1,Austria,736.1305667
529900HNOAA1KXQJUQ27,Deutsche Zentral-Genossenschaftsbank AG,DE,Germany,201612,1720804,loans and advances,2,Belgium,34.59746379
529900HNOAA1KXQJUQ27,Deutsche Zentral-Genossenschaftsbank AG,DE,Germany,201612,1720804,loans and advances,5,Czech Republic,0.20765993
529900HNOAA1KXQJUQ27,Deutsche Zentral-Genossenschaftsbank AG,DE,Germany,201612,1720804,loans and advances,8,Finland,4.59544626
529900HNOAA1KXQJUQ27,Deutsche Zentral-Genossenschaftsbank AG,DE,Germany,201612,1720804,loans and advances,10,Germany,21176.69595
529900HNOAA1KXQJUQ27,Deutsche Zentral-Genossenschaftsbank AG,DE,Germany,201612,1720804,loans and advances,24,Portugal,198.6833938
529900HNOAA1KXQJUQ27,Deutsche Zentral-Genossenschaftsbank AG,DE,Germany,201612,1720804,loans and advances,28,Spain,438.1040806
529900HNOAA1KXQJUQ27,Deutsche Zentral-Genossenschaftsbank AG,DE,Germany,201612,1720804,loans and advances,41,Switzerland,258.3427727
529900HNOAA1KXQJUQ27,Deutsche Zentral-Genossenschaftsbank AG,DE,Germany,201612,1720804,loans and advances,61,Australia,17.10724847
529900HNOAA1KXQJUQ27,Deutsche Zentral-Genossenschaftsbank AG,DE,Germany,201612,1720804,loans and advances,245,Other Central and eastern Europe countries non EEA,3.11384522
529900HNOAA1KXQJUQ27,Deutsche Zentral-Genossenschaftsbank AG,DE,Germany,201612,1720804,loans and advances,247,Latin America and the Caribbean,4.72086329
529900HNOAA1KXQJUQ27,Deutsche Zentral-Genossenschaftsbank AG,DE,Germany,201612,1720804,loans and advances,248,Africa,1.30444414
529900HNOAA1KXQJUQ27,Deutsche Zentral-Genossenschaftsbank AG,DE,Germany,201612,1720804,loans and advances,903,Other Countries,11.93322098
529900HNOAA1KXQJUQ27,Deutsche Zentral-Genossenschaftsbank AG,DE,Germany,201612,1720806,debt securities,1,Austria,487.261873
529900HNOAA1KXQJUQ27,Deutsche Zentral-Genossenschaftsbank AG,DE,Germany,201612,1720806,debt securities,2,Belgium,652.8344855
529900HNOAA1KXQJUQ27,Deutsche Zentral-Genossenschaftsbank AG,DE,Germany,201612,1720806,debt securities,5,Czech Republic,170.5494815
529900HNOAA1KXQJUQ27,Deutsche Zentral-Genossenschaftsbank AG,DE,Germany,201612,1720806,debt securities,8,Finland,103.7610798
529900HNOAA1KXQJUQ27,Deutsche Zentral-Genossenschaftsbank AG,DE,Germany,201612,1720806,debt securities,9,France,1305.203188
529900HNOAA1KXQJUQ27,Deutsche Zentral-Genossenschaftsbank AG,DE,Germany,201612,1720806,debt securities,10,Germany,24834.27441
529900HNOAA1KXQJUQ27,Deutsche Zentral-Genossenschaftsbank AG,DE,Germany,201612,1720806,debt securities,12,Hungary,535.5823791
529900HNOAA1KXQJUQ27,Deutsche Zentral-Genossenschaftsbank AG,DE,Germany,201612,1720806,debt securities,14,Ireland,139.8324924
529900HNOAA1KXQJUQ27,Deutsche Zentral-Genossenschaftsbank AG,DE,Germany,201612,1720806,debt securities,15,Italy,2990.962576
529900HNOAA1KXQJUQ27,Deutsche Zentral-Genossenschaftsbank AG,DE,Germany,201612,1720806,debt securities,16,Latvia,1.48948717
529900HNOAA1KXQJUQ27,Deutsche Zentral-Genossenschaftsbank AG,DE,Germany,201612,1720806,debt securities,18,Lithuania,0.7306429
529900HNOAA1KXQJUQ27,Deutsche Zentral-Genossenschaftsbank AG,DE,Germany,201612,1720806,debt securities,19,Luxembourg,75.60854153
